created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi
06-12-2021,150,100,3,2,,,Medan Selayang,SHM,,,1250000000,https://www.rumah123.com/properti/medan/hos9291084/,"Cocok untuk usaha , Kantor dll. Dekat dengan RS Methodist"
06-12-2021,408,275,4,6,,,Medan Kota,SHM,2200,,2900000000,https://www.rumah123.com/properti/medan/hos6727653/,"Listing ini merupakan Verified Listing Rumah 123. Tim Rumah 123 sudah melakukan pengecekan dokumen, lokasi asli, dan harga sesuai.
Silahkan laporkan dan dapatkan kompensasi apabila listingan terbukti tidak sesuai. Pasti Aman, Harga Sesuai, Respon cepat!
Rumah Medan Dijual di daerah SETIABUDI Jl. Dr. Mansyur III - Medan 
Hanya 5 Menit Menuju Universitas Sumatera Utara (USU) 
"
06-12-2021,400,600,4,6,,,Medan Kota,SHM,,,5900000000,https://www.rumah123.com/properti/medan/hos6666544/,"Dilengkapi dengan berbagai Fasilitas Seperti : Double Security, Lapangan Golf, Kolam Renang Yang Sangat Besar, Lapangan Basket, Lapangan Sepak Bola, Penghijauan Komplek Yang Sangat Baik .
Dibangun Oleh Salah Satu Arsitek Terbaik di Kota Medan.
"
06-12-2021,112,84,2,1,,,Medan Tuntungan,SHM,13200,,650000000,https://www.rumah123.com/properti/medan/hos9290379/,"Rumah Dijual Medan DIJUAL RUMAH SIAP HUNI YANG BERSIH DAN TERAWAT DIPERUMAHAN NINA FLAMBOYAN MEDAN
DEKAT DENGAN PASAR TRADISIONAL
DEKAT DEKAT KERAMAIAN
HARGA MASIH BISA NEGO"
06-12-2021,148,148,2,1,,,Medan Denai,SHM,13200,,550000000,https://www.rumah123.com/properti/medan/hos9290358/,"Rumah Dijual Medan RUMAH MURAH DIPINGGIR JALAN BROMO UJUNG
LOKASI YANG SANGAT STRATEGIS DIPINGGIR JALAN KOTA MEDAN
HARGA BOLEH NEGO SAMPAI JADI
LOKASI COCOK BUAT USAHA"
06-12-2021,824,433,7,7,2,6,Medan Johor,SHM,1300,Timur,3400000000,https://www.rumah123.com/properti/medan/hos9292380/,"Spesifikasi :
K.Gudang : 1
K.dapur : 1
Halaman depan dan belakang.
include furniture & semua perabotan yang ada didalam rumah.
HARGA 3,4 M /NEGO ditempat sampai jadi.
minat serius, hub saya di :"
06-12-2021,120,218,4,3,,1,Medan Kota,SHM,5500,Utara,2500000000,https://www.rumah123.com/properti/medan/hos9290295/,"Dijual Cepat Komplek Mutiara Palace
Tingkat : 2.5 Lantai
PAM
Siap Huni"
06-12-2021,115,75,2,2,,,Medan Helvetia,SHM - IMB,1300,,550000000,https://www.rumah123.com/properti/medan/hos9290214/,"Lokasi Ekstra Setrategis, sesuai dengan area Helvetia yang berkembang pesat.
- Dekat ke Sekolah
- Dekat tempat ibadah
- Dekat Akper dan Akbid
- Dan Masih Banyak Fasilitas tempat umum lainnya..
WARNING : TERHEBOH
Dekat ke perencanaan PINTU TOL MEDAN BINJAI - Jl. Kapten Sumarsono.."
06-12-2021,132,65,3,2,,,Medan Denai,SHM,1300,,520000000,https://www.rumah123.com/properti/medan/hos9290112/,"Air PDAM
Lantai Granit
Akses Jalan Strategis rumah Sakit madani, Irian Supermarket, Sekolah An Nizam, Dinas Pertanian & Kelautan, Kampus Politeknik Teknologi Kimia Industri (PTKI), Kampus UMSU S2, Terminal Amplas, Pajak Sukaramai"
06-12-2021,75,50,2,1,,,Medan Denai,SHM,1300,,375000000,https://www.rumah123.com/properti/medan/hos9289978/,"KPR kami bantu sampai tuntas
Akses Pinggir Jalan
Dekat dengan berbagai fasilitas umum seperti
Mesjid Uswatun Hasanah,
Sekolah,
Rumah Makan,
Pasar Tradisional dan Cafee"
25-11-2021,75,75,3,2,1,1,Medan Patumbak,SHM,1300,Timur,465000000,https://www.rumah123.com/properti/medan/hos9226766/,"Hunian Eksklusif dengan desain dan fasilitas lingkungan yang istimewa, di kawasan yang sangat berkembang Cocok untuk keluarga muda yang dinamis serta Sangat Strategis
KEUNGGULAN LOKASI :
Bebas banjir
Fasilitas
Taman
Masjid
Jogging Track"
01-12-2021,162,270,3,3,,1,Medan Baru,SHM,,Selatan,1850000000,https://www.rumah123.com/properti/medan/hos8814878/,"2.5Tkt
Siap Huni, Furnish
1.85M, Nego
Fasilitas :
- Keamanan 24 Jam
- Kolam Renang
- Dekat Sekolah
- Dekat Carefour Citra Garden
Lokasi : Komplek Citra Garden ( Jamin Ginting )
- Dekat USU
- Dekat Pajak Sore, Pasar Murah
Kelvin Tanady
Life Property"
07-12-2021,176,320,1,1,,,Medan Polonia,SHM,,Utara,7200000000,https://www.olx.co.id/item/villa-the-palace-polonia-iid-527320114,"3.5 Tkt
Kosong
7.2M, Nego
Kelvin Tanady
Life Property"
07-12-2021,68,238,3,2,,,Medan Area,SHM,,,1800000000,https://www.olx.co.id/item/ruko-jalan-sutrisno-dekat-thamrin--iid-821651507,"3.5Tkt
Siap Huni
1.8M, Nego
Kelvin Tanady
Life Property"
07-12-2021,75,300,4,3,,,Medan Tembung,SHM,,Tenggara,2100000000,https://www.olx.co.id/item/villa-komplek-cemara-asri-diamond--iid-821549026,"4Tkt
Siap huni
Rumah baru
2.1M, Nego
Kelvin Tanady
Life Property"
